Bölüm,KaynakURL,Tarih Tarih,Anket şirketi Anket şirketi,Örneklem Örneklem,CHP Unnamed: 3_level_1,AKP Unnamed: 4_level_1,İYİ Unnamed: 5_level_1,DEM Unnamed: 6_level_1,MHP Unnamed: 7_level_1,Diğerleri Diğerleri,Kararsız Kararsız,Fark Fark,İYİ Unnamed: 4_level_1,AKP Unnamed: 5_level_1,ZP Unnamed: 7_level_1,YRP Unnamed: 8_level_1,MHP Unnamed: 3_level_1,CHP Unnamed: 5_level_1,AKP Unnamed: 3_level_1,CHP Unnamed: 4_level_1,TİP Unnamed: 5_level_1,İYİ Unnamed: 6_level_1,DP Unnamed: 7_level_1,DEM Unnamed: 5_level_1,DEM Unnamed: 7_level_1,ZP Unnamed: 9_level_1,SP Unnamed: 4_level_1,ZP Unnamed: 6_level_1,YRP Unnamed: 5_level_1,BBP Unnamed: 6_level_1,DSP Unnamed: 4_level_1,TKP Unnamed: 6_level_1,TİP Unnamed: 7_level_1,SOL Unnamed: 8_level_1,BBP Unnamed: 4_level_1,DP Unnamed: 5_level_1,DEM Unnamed: 8_level_1,CHP Unnamed: 6_level_1,BBP Unnamed: 5_level_1,SP Unnamed: 5_level_1,TİP Unnamed: 4_level_1,DSP Unnamed: 6_level_1,YRP Unnamed: 4_level_1,MHP Unnamed: 5_level_1,MHP Unnamed: 4_level_1,YRP Unnamed: 7_level_1,ZP Unnamed: 8_level_1,HDP Unnamed: 8_level_1,HDP Unnamed: 3_level_1,İYİ Unnamed: 7_level_1,Bağ. Unnamed: 9_level_1,DEVA Unnamed: 7_level_1,YRP Unnamed: 6_level_1,İYİ Unnamed: 3_level_1,SP Unnamed: 7_level_1,GP Unnamed: 6_level_1,MHP Unnamed: 6_level_1,Unnamed: 10_level_0 Unnamed: 10_level_1,Unnamed: 11_level_0 Unnamed: 11_level_1,Unnamed: 12_level_0 Unnamed: 12_level_1,Unnamed: 13_level_0 Unnamed: 13_level_1,Unnamed: 14_level_0 Unnamed: 14_level_1,Unnamed: 9_level_0 Unnamed: 9_level_1,HÜDA Unnamed: 6_level_1,CHP Unnamed: 7_level_1,İYİ Unnamed: 8_level_1,HÜDA Unnamed: 9_level_1,İYİP Unnamed: 5_level_1,İYİP Unnamed: 4_level_1,MHP Unnamed: 8_level_1,Bağ. Unnamed: 7_level_1,DP Unnamed: 4_level_1,TİP Unnamed: 8_level_1,Fark Unnamed: 10_level_1,Bağ. Unnamed: 5_level_1,MP Unnamed: 8_level_1,ZP Unnamed: 5_level_1,İYİ Unnamed: 9_level_1,YRP Unnamed: 9_level_1,Bağ. Unnamed: 3_level_1
Konya,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,31 Mart 2019,Yerel seçimler,1.218.037,,,,,,93,—,503,202,,,,,,705,,,,,,—,,,,—,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,
Nevşehir,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,20-23 Mart,ORC,1.5,,,346,,,11,—,78,,,,,,,268,,,,,,,,,,,,,,,,,,,135,,,,,,,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevşehir,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,18-21 Mart,ALF,1.35,,,446,,,56,—,164,,,,,,,282,,,,,,,,,,,,,,,,,,,85,,,,,,,131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevşehir,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,2-4 Mart,ORC,1.12,,,306,,,25,78,65,,,,,,,241,,,,,,,,,,,,,,,,,,,152,,,,,,,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevşehir,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,2024,2024,2024.0,,,2024,,,2024,2024,2024,,,,,,,2024,,,,,,,,,,,,,,,,,,,2024,,,,,,,2024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevşehir,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,31 Mart 2019,Yerel seçimler,58.212,,,103,,,39,—,172,,,,,,,515,,,,,,,,,,,,,,,,,,,—,,,,,,,343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niğde,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,26-27 Mart,TÜSİAR,1.673,,,,,,48,,228,122,,,,,,411,,,,,,,,,,,,,,,,,,,171,,,,,,183,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niğde,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,21-23 Şubat,Optimar,1.5,,,,,,25,,394,14,,,,,,543,,,,,,,,,,,,,,,,,,,135,,,,,,149,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niğde,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,2024,2024,2024.0,,,,,,2024,,2024,2024,,,,,,2024,,,,,,,,,,,,,,,,,,,2024,,,,,,2024,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niğde,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,31 Mart 2019,Yerel seçimler,75.49,,,,,,17,,9,281,,,,,,371,,,,,,,,,,,,,,,,,,,146,,,,,,185,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niğde,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,21 Mart,ORC,1.16,,,—,,,45,,56,,,,,,,407,,,,,,,,,,,,,,,,,,,85,,,,,,,463.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niğde,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,2024,2024,2024.0,,,2024,,,2024,,2024,,,,,,,2024,,,,,,,,,,,,,,,,,,,2024,,,,,,,2024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niğde,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,31 Mart 2019,Yerel seçimler,23.423,,,91,,,9,,59,,,,,,,439,,,,,,,,,,,,,,,,,,,—,,,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sivas,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,21-25 Mart,Optimar,1.0,,,,,,11,,63,,,,37,,82,325,,,,,,,,,,,,,,,,388.0,,,,,,,,,,,,,,,—,,,,,,,157,,,,,,,,,,,,,,,,,,,,,,,
Sivas,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,19-21 Mart,ORC,1.4,,,,,,41,,73,,,,—,,138,362,,,,,,,,,,,,,,,,289.0,,,,,,,,,,,,,,,58,,,,,,,112,,,,,,,,,,,,,,,,,,,,,,,
Sivas,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,2024,2024,2024.0,,,,,,2024,,2024,,,,2024,,2024,2024,,,,,,,,,,,,,,,,2024.0,,,,,,,,,,,,,,,2024,,,,,,,2024,,,,,,,,,,,,,,,,,,,,,,,
Sivas,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,31 Mart 2019,Yerel seçimler,189.036,,,,,,19,,129,,,,—,,77,493,,,,,,,,,,,,,,,,364.0,,,,,,,,,,,,,,,—,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,
Bolu,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,Mart,SONAR,4.015,562.0,291,,,,13,,271,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,102,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolu,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,14-17 Mart,Ank-ar,1.53,558.0,219,,,,33,,339,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,127,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolu,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,2024,2024,2024.0,2024.0,2024,,,,2024,,2024,,,,,,,,,,2024,,,,,,,,,,,,,,,,,,,,,,2024,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolu,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,31 Mart 2019,Yerel seçimler,94.288,527.0,447,,,,26,,8,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,—,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Düzce,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,21-23 Mart,ORC,1.15,,,,,,46,,12,106,,,,,,355,,,,,,,,,,,,,,,,,,,,,,,,,113,,,,,,,,,235,,,,,,,,,,,,,,,,,,145,,,,,,,,,
Düzce,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,2024,2024,2024.0,,,,,,2024,,2024,2024,,,,,,2024,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,2024,,,,,,,,,,,,,,,,,,2024,,,,,,,,,
Düzce,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,31 Mart 2019,Yerel seçimler,93.973,,,,,,33,,192,279,,,,,,471,,,,,,,,,,,,,,,,,,,,,,,,,217,,,,,,,,,—,,,,,,,,,,,,,,,,,,—,,,,,,,,,
Giresun,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,21-23 Mart,KODAR,1.926,,,,,,41,,46,,,,,,,465,419,,34,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giresun,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,19-22 Mart,Ank-Ar,1.506,,,,,,41,,8,,,,,,,432,44,,51,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giresun,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,2024,2024,2024.0,,,,,,2024,,2024,,,,,,,2024,2024,,2024,,,,,,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giresun,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,31 Mart 2019,Yerel seçimler,62.185,,,,,,27,,5,,,,,,,488,483,,—,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ordu,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,29 Mart,Özdemir,2.174,,,413,,,69,—,47,,,,,,,366,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ordu,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,15-26 Mart,ADA,1.500,,,332,,,23,—,135,,,,,,,467,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ordu,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,12-26 Mart,Avrasya,?,,,281,,,269,—,169,,,,,,,45,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ordu,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,21-25 Mart,Areda Survey,2.194,,,39,,,3,—,17,,,,,,,373,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ordu,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,Mart,HBS,2.400,,,386,,,19,64,68,,,,,,,318,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ordu,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,18-24 Mart,ALF,2.200,,,393,,,7,—,26,,,,,,,367,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ordu,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,20-22 Mart,Pollstar,3.000,,,394,,,58,—,51,,,,,,,343,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ordu,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,14-19 Mart,DENGE,2.000,,,332,,,09,—,146,,,,,,,478,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ordu,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,11-14 Mart,KODAR,5.222,,,413,,,35,41,37,,,,,,,376,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ordu,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,6-12 Mart,ASAL,1.500,,,416,,,32,—,11,,,,,,,405,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ordu,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,Mart,HBS,1.100,,,341,,,56,118,53,,,,,,,288,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ordu,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,24 Şub-6 Mar,MAK,1.180,,,39,,,60,5,3,,,,,,,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ordu,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,20-28 Şubat,ADA,7.500,,,297,,,09,—,221,,,,,,,518,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ordu,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,24-27 Şubat,ORC,1.930,,,332,,,3,98,25,,,,,,,307,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ordu,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,2024,2024,2024,,,2024,,,2024,2024,2024,,,,,,,2024,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ordu,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,31 Mart 2019,Yerel seçimler,474.904,,,—,,,—,—,308,,,,,,,569,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ordu,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,Mart,HBS,1.1,,,138,,,21,65,39,,,,,,,342,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ordu,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,2024,2024,2024.0,,,2024,,,2024,2024,2024,,,,,,,2024,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ordu,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,31 Mart 2019,Yerel seçimler,115.617,,,—,,,68,—,78,,,,,,,505,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsun,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,Mart,HBS,1.100,,,,,,16,64,233,16,,,,,237,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsun,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,Mart,ALF,2.500,,,,,,48,—,97,313,,,,,125,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsun,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,Mart,SONAR,3.324,,,,,,37,—,147,246,,,,,238,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsun,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,12-26 Mart,Avrasya,?,,,,,,268,—,264,—,,,,,234,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsun,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,21-25 Mart,Areda Survey,2.209,,,,,,35,—,209,115,,,,,28,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsun,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,17 Mart,KODAR,4.028,,,,,,57,—,189,114,,,,,276,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsun,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,2-6 Mart,ASAL,1.600,,,,,,51,—,156,169,,,,,264,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsun,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,1-5 Mart,ADA,1.500,,,,,,2,—,200,146,,,,,271,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsun,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,23 Şub-5 Mar,MAK,2.050,,,,,,7,5,25,18,,,,,20,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsun,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,Şubat,SONAR,3.830,,,,,,44,—,284,211,,,,,191,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsun,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,24-27 Şubat,ORC,2.290,,,,,,28,47,81,271,,,,,209,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsun,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,2024,2024,2024,,,,,,2024,2024,2024,2024,,,,,2024,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsun,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,31 Mart 2019,Yerel seçimler,793.971,,,,,,211,—,221,284,,,,,—,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsun,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,15-18 Mart,ALF,980.0,,,,,,35,,33,,,,,354.0,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,172,,,,,,,,,,,,,,,,,,,—,,,,,,,,
Samsun,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,2024,2024,2024.0,,,,,,2024,,2024,,,,,2024.0,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,2024,,,,,,,,,,,,,,,,,,,2024,,,,,,,,
Samsun,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,31 Mart 2019,Yerel seçimler,17.401,,,,,,35,,204,,,,,516.0,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,—,,,—,,,,,,,,,,,,,,,,,,,312,,,,,,,,
Samsun,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,16-18 Mart,ALF,1.4,331.0,271,345,,,—,—,14,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,10,,,,,,,
Samsun,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,2024,2024,2024.0,2024.0,2024,2024,,,2024,2024,2024,,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,,,,2024,,,,,,,
Samsun,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,31 Mart 2019,Yerel seçimler,111.742,484.0,474,—,,,—,42,1,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,—,,,,,,,
Samsun,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,17-20 Mart,ALF,1.01,,,,,,41,,233,,,,,,,504,271,,58,,,,,,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsun,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,2024,2024,2024.0,,,,,,2024,,2024,,,,,,,2024,2024,,2024,,,,,,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsun,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,31 Mart 2019,Yerel seçimler,26.06,,,,,,153,,271,,,,,,,559,288,,—,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samsun,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,Mart,HBS,1.5,,35,,,,3,5,,,,—,,,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,346.0,,,,,,,,,,,,,,,,,,,,4.0,,,,,,
Samsun,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,17-20 Mart,ALF,1.3,,350,,,,46,—,,,,45,,,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,—,387.0,,,,,,,,,,,,,,,,,,,,37.0,,,,,,
Samsun,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,2024,2024,2024.0,,2024,,,,2024,2024,,,,2024,,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,2024.0,,,,,,,,,,,,,,,,,,,,2024.0,,,,,,
Samsun,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,31 Mart 2019,Yerel seçimler,183.842,,446,,,,45,—,,,,—,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,—,509.0,,,,,,,,,,,,,,,,,,,,63.0,,,,,,
Sinop,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,Mart,GENAR,?,408.0,428,107,,,26,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sinop,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,14-15 Mart,Ank-ar,1.206,461.0,358,102,,,58,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sinop,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,2024,2024,2024,2024.0,2024,2024,,,2024,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sinop,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,31 Mart 2019,Yerel seçimler,29.330,566.0,404,—,,,3,,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trabzon,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,12-26 Mart,Avrasya,?,,,,,,286,—,272,—,,,,,221,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trabzon,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,21-25 Mart,Areda Survey,2.039,,,,,,52,—,342,82,,,,,236,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trabzon,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,1-15 Mart,ADA,1.500,,,,,,19,—,403,37,,,,,231,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trabzon,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,3 Mart,KODAR,4.337,,,,,,3,—,329,82,,,,,241,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trabzon,https://tr.wikipedia.org/wiki/2024_Türkiye_yerel_seçimleri_için_yapılan_anketler,22 Şub-5 Mar,MAK,1.230,,,,,,100,5,40,9,,,,,15,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
